IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
ASSISTIVETECH_SOURCESOFAT,Sources of assistive products (%),numeric,WPR,Western Pacific,Country,IDN,Indonesia,Year,2021,true,Assistive technology product,Total,ASSISTIVETECHPRODUCT_ASSISTIVETECH_TOTAL,Sources of assistive products,Private,ASSISTIVETECHSOURCE_ASSISTIVETECH_Private,,,,,,,74.52,,,,,,74.5,,,EN,2022-05-10T04:00:00.000Z
ASSISTIVETECH_SOURCESOFAT,Sources of assistive products (%),numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2021,true,Assistive technology product,Total,ASSISTIVETECHPRODUCT_ASSISTIVETECH_TOTAL,Sources of assistive products,Private,ASSISTIVETECHSOURCE_ASSISTIVETECH_Private,,,,,,,75,,,,,,75.0,,,EN,2022-04-29T04:00:00.000Z
ASSISTIVETECH_SOURCESOFAT,Sources of assistive products (%),numeric,EUR,Europe,Country,ITA,Italy,Year,2021,true,Assistive technology product,Total,ASSISTIVETECHPRODUCT_ASSISTIVETECH_TOTAL,Sources of assistive products,Private,ASSISTIVETECHSOURCE_ASSISTIVETECH_Private,,,,,,,78.54,,,,,,78.5,,Survey conducted by AIAS Associazione Italiana Assistenza Spastici della Provincia di Bologna O.N.L.U.S.; Istituto Superiore di Sanità; Fondazione CENSIS; Rete Italiana dei Centri di consulenza su ausili tecnologici per le disabilità (GLIC),EN,2022-04-29T04:00:00.000Z
ASSISTIVETECH_SOURCESOFAT,Sources of assistive products (%),numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2021,true,Assistive technology product,Total,ASSISTIVETECHPRODUCT_ASSISTIVETECH_TOTAL,Sources of assistive products,Private,ASSISTIVETECHSOURCE_ASSISTIVETECH_Private,,,,,,,78.87,,,,,,78.9,,,EN,2022-04-29T04:00:00.000Z
ASSISTIVETECH_SOURCESOFAT,Sources of assistive products (%),numeric,EUR,Europe,Country,GEO,Georgia,Year,2021,true,Assistive technology product,Total,ASSISTIVETECHPRODUCT_ASSISTIVETECH_TOTAL,Sources of assistive products,Private,ASSISTIVETECHSOURCE_ASSISTIVETECH_Private,,,,,,,79.19,,,,,,79.2,,,EN,2022-04-29T04:00:00.000Z
ASSISTIVETECH_SOURCESOFAT,Sources of assistive products (%),numeric,WPR,Western Pacific,Country,CHN,China,Year,2021,true,Assistive technology product,Total,ASSISTIVETECHPRODUCT_ASSISTIVETECH_TOTAL,Sources of assistive products,Public,ASSISTIVETECHSOURCE_ASSISTIVETECH_Public,,,,,,,8.08,,,,,,8.1,,"Survey conducted in the following regions: Anhui, Beijing, Fujian, Hubei, Sichuan, Shaanxi. Survey conducted by China Assistive Devices and Technology Center for Persons with Disabilities",EN,2022-04-29T04:00:00.000Z
ASSISTIVETECH_SOURCESOFAT,Sources of assistive products (%),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2021,true,Assistive technology product,"Total, excluding spectacles",ASSISTIVETECHPRODUCT_ASSISTIVETECH_TOTAL_NOSPECS,Sources of assistive products,Self-made,ASSISTIVETECHSOURCE_ASSISTIVETECH_Self-made,,,,,,,8.14,,,,,,8.1,,,EN,2022-04-29T04:00:00.000Z
ASSISTIVETECH_SOURCESOFAT,Sources of assistive products (%),numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2021,true,Assistive technology product,"Total, excluding spectacles",ASSISTIVETECHPRODUCT_ASSISTIVETECH_TOTAL_NOSPECS,Sources of assistive products,Private,ASSISTIVETECHSOURCE_ASSISTIVETECH_Private,,,,,,,8.29,,,,,,8.3,,,EN,2022-04-29T04:00:00.000Z
ASSISTIVETECH_SOURCESOFAT,Sources of assistive products (%),numeric,AFR,Africa,Country,KEN,Kenya,Year,2021,true,Assistive technology product,Total,ASSISTIVETECHPRODUCT_ASSISTIVETECH_TOTAL,Sources of assistive products,Friends and family,ASSISTIVETECHSOURCE_ASSISTIVETECH_Friends_and_family,,,,,,,8.74,,,,,,8.7,,,EN,2022-05-10T04:00:00.000Z
ASSISTIVETECH_SOURCESOFAT,Sources of assistive products (%),numeric,AFR,Africa,Country,SEN,Senegal,Year,2021,true,Assistive technology product,"Total, excluding spectacles",ASSISTIVETECHPRODUCT_ASSISTIVETECH_TOTAL_NOSPECS,Sources of assistive products,Public,ASSISTIVETECHSOURCE_ASSISTIVETECH_Public,,,,,,,8.74,,,,,,8.7,,,EN,2022-05-10T04:00:00.000Z
