Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
5289927,GHED_GGHE-DCHE_SHA2011,COUNTRY,TON,WPR,Western Pacific,YEAR,2003,,,,,,,,,70.53,70.52729797,,,,2025-12-05T13:23:08Z,2003,2003-01-01,2003-12-31
5290405,GHED_GGHE-DCHE_SHA2011,COUNTRY,GEO,EUR,Europe,YEAR,2006,,,,,,,,,15.53,15.52680206,,,,2025-12-05T13:23:08Z,2006,2006-01-01,2006-12-31
5290854,GHED_GGHE-DCHE_SHA2011,COUNTRY,NZL,WPR,Western Pacific,YEAR,2001,,,,,,,,,73.18,73.18119049,,,,2025-12-05T13:23:08Z,2001,2001-01-01,2001-12-31
5291370,GHED_GGHE-DCHE_SHA2011,REGION,EMR,,,YEAR,2013,,,,,,,,,48.00,47.99872481,,,,2025-12-05T13:23:08Z,2013,2013-01-01,2013-12-31
5292179,GHED_GGHE-DCHE_SHA2011,COUNTRY,POL,EUR,Europe,YEAR,2021,,,,,,,,,72.10,72.1026535,,,,2025-12-05T13:23:08Z,2021,2021-01-01,2021-12-31
5294263,GHED_GGHE-DCHE_SHA2011,COUNTRY,ALB,EUR,Europe,YEAR,2023,,,,,,,,,49.60,49.59543228,,,,2025-12-05T13:23:08Z,2023,2023-01-01,2023-12-31
5299777,GHED_GGHE-DCHE_SHA2011,COUNTRY,KHM,WPR,Western Pacific,YEAR,2016,,,,,,,,,23.23,23.22853661,,,,2025-12-05T13:23:08Z,2016,2016-01-01,2016-12-31
5302088,GHED_GGHE-DCHE_SHA2011,COUNTRY,IND,SEAR,South-East Asia,YEAR,2006,,,,,,,,,20.51,20.50615883,,,,2025-12-05T13:23:08Z,2006,2006-01-01,2006-12-31
5302303,GHED_GGHE-DCHE_SHA2011,COUNTRY,KHM,WPR,Western Pacific,YEAR,2010,,,,,,,,,19.72,19.71776199,,,,2025-12-05T13:23:08Z,2010,2010-01-01,2010-12-31
5302783,GHED_GGHE-DCHE_SHA2011,COUNTRY,BHR,EMR,Eastern Mediterranean,YEAR,2016,,,,,,,,,61.37,61.36575699,,,,2025-12-05T13:23:08Z,2016,2016-01-01,2016-12-31
5305240,GHED_GGHE-DCHE_SHA2011,COUNTRY,DJI,EMR,Eastern Mediterranean,YEAR,2009,,,,,,,,,52.31,52.31084061,,,,2025-12-05T13:23:08Z,2009,2009-01-01,2009-12-31
5307121,GHED_GGHE-DCHE_SHA2011,COUNTRY,BFA,AFR,Africa,YEAR,2016,,,,,,,,,40.10,40.09730911,,,,2025-12-05T13:23:08Z,2016,2016-01-01,2016-12-31
5308420,GHED_GGHE-DCHE_SHA2011,COUNTRY,IDN,WPR,Western Pacific,YEAR,2002,,,,,,,,,34.04,34.0422821,,,,2025-12-05T13:23:08Z,2002,2002-01-01,2002-12-31
5315057,GHED_GGHE-DCHE_SHA2011,COUNTRY,PER,AMR,Americas,YEAR,2015,,,,,,,,,61.23,61.22719955,,,,2025-12-05T13:23:08Z,2015,2015-01-01,2015-12-31
5315752,GHED_GGHE-DCHE_SHA2011,COUNTRY,STP,AFR,Africa,YEAR,2021,,,,,,,,,42.87,42.87030411,,,,2025-12-05T13:23:08Z,2021,2021-01-01,2021-12-31
5320611,GHED_GGHE-DCHE_SHA2011,COUNTRY,CAF,AFR,Africa,YEAR,2011,,,,,,,,,11.30,11.29577351,,,,2025-12-05T13:23:08Z,2011,2011-01-01,2011-12-31
5320616,GHED_GGHE-DCHE_SHA2011,COUNTRY,LBR,AFR,Africa,YEAR,2009,,,,,,,,,13.33,13.33346748,,,,2025-12-05T13:23:08Z,2009,2009-01-01,2009-12-31
5321832,GHED_GGHE-DCHE_SHA2011,COUNTRY,ERI,AFR,Africa,YEAR,2003,,,,,,,,,22.75,22.7474041,,,,2025-12-05T13:23:08Z,2003,2003-01-01,2003-12-31
5326015,GHED_GGHE-DCHE_SHA2011,COUNTRY,BEL,EUR,Europe,YEAR,2009,,,,,,,,,74.40,74.39575958,,,,2025-12-05T13:23:08Z,2009,2009-01-01,2009-12-31
5326109,GHED_GGHE-DCHE_SHA2011,COUNTRY,SLV,AMR,Americas,YEAR,2002,,,,,,,,,50.77,50.76636505,,,,2025-12-05T13:23:08Z,2002,2002-01-01,2002-12-31
5333473,GHED_GGHE-DCHE_SHA2011,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2000,,,,,,,,,72.05,72.05238342,,,,2025-12-05T13:23:08Z,2000,2000-01-01,2000-12-31
