Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
3580380,GHED_EXT_pc_US_SHA2011,COUNTRY,BDI,AFR,Africa,YEAR,2015,,,,,,,,,4.95,4.94937278,,,,2025-12-05T13:23:08Z,2015,2015-01-01,2015-12-31
3588795,GHED_EXT_pc_US_SHA2011,COUNTRY,BEN,AFR,Africa,YEAR,2002,,,,,,,,,2.44,2.44186479,,,,2025-12-05T13:23:08Z,2002,2002-01-01,2002-12-31
3590106,GHED_EXT_pc_US_SHA2011,COUNTRY,STP,AFR,Africa,YEAR,2004,,,,,,,,,10.13,10.12975367,,,,2025-12-05T13:23:08Z,2004,2004-01-01,2004-12-31
3590217,GHED_EXT_pc_US_SHA2011,COUNTRY,ATG,AMR,Americas,YEAR,2005,,,,,,,,,0.99,0.99444043,,,,2025-12-05T13:23:08Z,2005,2005-01-01,2005-12-31
3594696,GHED_EXT_pc_US_SHA2011,COUNTRY,MRT,AFR,Africa,YEAR,2018,,,,,,,,,1.12,1.12232281,,,,2025-12-05T13:23:08Z,2018,2018-01-01,2018-12-31
3596427,GHED_EXT_pc_US_SHA2011,COUNTRY,TCD,AFR,Africa,YEAR,2022,,,,,,,,,7.52,7.51858037,,,,2025-12-05T13:23:08Z,2022,2022-01-01,2022-12-31
3606673,GHED_EXT_pc_US_SHA2011,COUNTRY,GRD,AMR,Americas,YEAR,2002,,,,,,,,,3.90,3.90098354,,,,2025-12-05T13:23:08Z,2002,2002-01-01,2002-12-31
3609449,GHED_EXT_pc_US_SHA2011,COUNTRY,GBR,EUR,Europe,YEAR,2008,,,,,,,,,0.34,0.33531067,,,,2025-12-05T13:23:08Z,2008,2008-01-01,2008-12-31
3609611,GHED_EXT_pc_US_SHA2011,COUNTRY,DOM,AMR,Americas,YEAR,2010,,,,,,,,,1.82,1.81603806,,,,2025-12-05T13:23:08Z,2010,2010-01-01,2010-12-31
3610846,GHED_EXT_pc_US_SHA2011,COUNTRY,GNB,AFR,Africa,YEAR,2012,,,,,,,,,10.65,10.65130264,,,,2025-12-05T13:23:08Z,2012,2012-01-01,2012-12-31
3613130,GHED_EXT_pc_US_SHA2011,COUNTRY,KHM,WPR,Western Pacific,YEAR,2021,,,,,,,,,14.16,14.15611618,,,,2025-12-05T13:23:08Z,2021,2021-01-01,2021-12-31
3615347,GHED_EXT_pc_US_SHA2011,COUNTRY,MYS,WPR,Western Pacific,YEAR,2001,,,,,,,,,0.00,0,,,,2025-12-05T13:23:08Z,2001,2001-01-01,2001-12-31
3619759,GHED_EXT_pc_US_SHA2011,COUNTRY,CPV,AFR,Africa,YEAR,2018,,,,,,,,,5.42,5.41931537,,,,2025-12-05T13:23:08Z,2018,2018-01-01,2018-12-31
3620482,GHED_EXT_pc_US_SHA2011,COUNTRY,EGY,EMR,Eastern Mediterranean,YEAR,2014,,,,,,,,,2.12,2.12091033,,,,2025-12-05T13:23:08Z,2014,2014-01-01,2014-12-31
3622746,GHED_EXT_pc_US_SHA2011,WORLDBANKINCOMEGROUP,WB_LI,,,YEAR,2008,,,,,,,,,8.45,8.44581531,,,,2025-12-05T13:23:08Z,2008,2008-01-01,2008-12-31
3626946,GHED_EXT_pc_US_SHA2011,COUNTRY,NOR,EUR,Europe,YEAR,2018,,,,,,,,,0.00,0,,,,2025-12-05T13:23:08Z,2018,2018-01-01,2018-12-31
3627926,GHED_EXT_pc_US_SHA2011,REGION,AMR,,,YEAR,2021,,,,,,,,,10.20,10.19773745,,,,2025-12-05T13:23:08Z,2021,2021-01-01,2021-12-31
3628561,GHED_EXT_pc_US_SHA2011,COUNTRY,VEN,AMR,Americas,YEAR,2021,,,,,,,,,0.77,0.77055575,,,,2025-12-05T13:23:08Z,2021,2021-01-01,2021-12-31
3631855,GHED_EXT_pc_US_SHA2011,COUNTRY,KHM,WPR,Western Pacific,YEAR,2013,,,,,,,,,9.39,9.39108311,,,,2025-12-05T13:23:08Z,2013,2013-01-01,2013-12-31
3632805,GHED_EXT_pc_US_SHA2011,COUNTRY,ZAF,AFR,Africa,YEAR,2009,,,,,,,,,39.47,39.4660195,,,,2025-12-05T13:23:08Z,2009,2009-01-01,2009-12-31
